id,nom_carre.x,nom_carre_fnat.x,commune.x,site.x,etude.x,insee.x,departement.x,altitude.x,area.x,perimeter.x,alea.x,SpHO31S,SpHO32S,SpHO36S,SpHO11S,SpHO12S,SpHO34S,SpHO42S,SpHO211S,SpHO51S,SpHO43S,SpHO222S,SpHO41S,SpHO221S,SpHO45S,SpHO46S,SpHO21S,SpHO22S,SpHO1S,SpHO2S,SpHO3S,SpHO4S,SpHO5S,SpHO11M,SpHO12M,SpHO31M,SpHO32M,SpHO34M,SpHO36M,SpHO42M,SpHO211M,SpHO222M,SpHO43M,SpHO45M,SpHO46M,SpHO51M,SpHO221M,SpHO41M,SpHO44M,SpHO0M,SpHO21M,SpHO22M,SpHO1M,SpHO2M,SpHO3M,SpHO4M,SpHO5M,SpHC111M,SpHC112M,SpHC121M,SpHC122M,SpHC123M,SpHC124M,SpHC131M,SpHC133M,SpHC141M,SpHC142M,SpHC211M,SpHC213M,SpHC221M,SpHC222M,SpHC223M,SpHC231M,SpHC242M,SpHC243M,SpHC311M,SpHC312M,SpHC313M,SpHC321M,SpHC322M,SpHC323M,SpHC324M,SpHC331M,SpHC332M,SpHC333M,SpHC411M,SpHC421M,SpHC423M,SpHC511M,SpHC512M,SpHC521M,SpHC111L,SpHC112L,SpHC121L,SpHC122L,SpHC123L,SpHC124L,SpHC131L,SpHC132L,SpHC133L,SpHC141L,SpHC142L,SpHC211L,SpHC213L,SpHC221L,SpHC222L,SpHC223L,SpHC231L,SpHC241L,SpHC242L,SpHC243L,SpHC311L,SpHC312L,SpHC313L,SpHC321L,SpHC322L,SpHC323L,SpHC324L,SpHC331L,SpHC332L,SpHC333L,SpHC411L,SpHC412L,SpHC421L,SpHC422L,SpHC423L,SpHC511L,SpHC512L,SpHC521L,SpHC522L,SpHC523L,SpAltiS,SpAltiM,SpAltiL,SpBioc01,SpBioc02,SpBioc03,SpBioc04,SpBioc05,SpBioc06,SpBioc07,SpBioc08,SpBioc09,SpBioc10,SpBioc11,SpBioc12,SpBioc13,SpBioc14,SpBioc15,SpBioc16,SpBioc17,SpBioc18,SpBioc19,SpALAN_M,SpALAN_L,Group.1.x,Group.2.x,nom_carre.y,nom_carre_fnat.y,commune.y,site.y,etude.y,insee.y,departement.y,altitude.y,area.y,perimeter.y,alea.y,SpWS_S,SpWS_M,SpWS_L,SpWC_S,SpWC_M,SpWC_L,Group.1.y,Group.2.y,Group.1,Group.2
305,CARRE N°100721,Carré EPS N°0721,Mesnil-Saint-Loup,L'Epine Quentin,STOC_EPS,10237,10,173,4000000,8000,0.112328844,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05636849471943,0.700852525766637,0.0587861051024303,0.176612800610765,0.000636213258684311,0.000763455910421173,0,0.00598040463163252,0,0,0,0,0,0,0,0,0,0.00598040463163252,0,0.757221020486067,0.00598040463163252,0.236798574882301,0,0,0,0,0,0,0,0,0,0,0,0,0.651798406959188,0,0,0,0,0,0,0.126813952156547,0,0.205019283966673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239105947427733,0,0,0,0,0,0,0,0,0,0.916016129801057,0,0,0,0,0,0,0,0.00900507883779782,0.0100474676393253,0.0246523720624714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.389999389648,173.880425144249,166.647205054641,10.2948749102652,8.95791664967934,35.6562380408538,594.746424550774,22.3889999389648,-2.73399996757507,25.1229999065399,17.5056664148967,6.20949995517731,17.841999689738,3.22133339941502,673,64,40,12.420073689302,186,137,181,169,0.180160254240036,0.228981875087487,3.780425716,48.32193231,CARRE N°100721,Carré EPS N°0721,Mesnil-Saint-Loup,L'Epine Quentin,STOC_EPS,10237,10,173,4000000,8000,0.112328844,0,0,0,0,0,5594.50126109219,757849.278935656,6802687.20129416,757849.278935656,6802687.20129416
306,Carré EPS N°850219,Carré EPS N°0219,"","",STOC_EPS,0,85,44,4000000,8000,0.296677326,0.0759493670886076,0,0,0.341772151898734,0.0126582278481013,0,0.0506329113924051,0.518987341772152,0,0,0,0,0,0,0,0.518987341772152,0,0.354430379746835,0.518987341772152,0.0759493670886076,0.0506329113924051,0,0.271037555697008,0.0928071292170592,0.131890515595162,0.0147676639083386,0,0.000763844684914068,0.0232972628898791,0.462889879057925,0,0,0,0,0.00254614894971356,0,0,0,0,0.462889879057925,0,0.363844684914067,0.462889879057925,0.147422024188415,0.0232972628898791,0.00254614894971356,0,0,0,0,0,0,0,0,0,0,0.460887151386748,0,0,0,0,0.52274449169739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411999038284115,0,0,0,0,0,0,0,0,0.00763302341666919,0.524491514794172,0,0,0,0,0.154112677860947,0,0.230453096244175,0.011608872991646,0.0141325539470529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,43.9235712868827,40.1742513074218,12.2588333462675,8.40283326804638,38.509776886838,503.405654595287,22.7119998931885,0.892000019550324,21.8199998736382,7.15849980711937,18.5390000343323,18.5390000343323,6.32616646091143,779,89,39,28.4440102495792,263,122,122,249,0.309340238571167,0.391907151858235,-1.771469264,46.89007867,Carré EPS N°850219,Carré EPS N°0219,"","",STOC_EPS,0,85,44,4000000,8000,0.296677326,0,0,0.000411185389853172,0,0,26132.0123650039,336916.094062654,6654295.57382898,336916.094062654,6654295.57382898
307,Carré EPS N°180440,Carré EPS N°0440,"","",STOC_ONF,0,18,163,4000000,8000,0.883897703,0.886075949367089,0.0379746835443038,0,0,0.0632911392405063,0,0.0126582278481013,0,0,0,0,0,0,0,0,0,0,0.0632911392405063,0,0.924050632911392,0.0126582278481013,0,0.180498981670061,0.0631364562118126,0.471614052953157,0.26209266802444,0,0.00470977596741344,0.0133655804480652,0,0,0.000127291242362525,0,0,0.00445519348268839,0,0,0,0,0,0,0.243635437881874,0,0.73841649694501,0.0134928716904277,0.00445519348268839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735004279218155,0.248627363864387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121494602421484,0.0629854443523412,0.018149240470069,0.017758545102747,0,0,0,0,0,0.00706743234200647,0,0.0768949262835324,0,0,0.00105806888885906,0,0.117861970826566,0,0.071557918477045,0.0819876032243963,0.342091435715611,0.0838205604827345,0.0983093953429071,0,0,0,0.00396760697224465,0,0,0,0,0,0,0,0,0,0,0,0,0,161.050003051758,162.063617029934,150.580971510651,11.2067500203848,9.38866650064786,37.1946219092726,592.86105701486,23.2080001831055,-2.03399991989136,25.2420001029968,7.65083342790604,18.6886668205261,18.6886668205261,4.09650001923243,700,73,47,11.5283706337635,190,154,154,178,0.280819267034531,2.38146522901884,2.06031634,47.26921058,Carré EPS N°180440,Carré EPS N°0440,"","",STOC_ONF,0,18,163,4000000,8000,0.883897703,0,0,0.00520196394232272,0,0,5994.78235857209,628954.258887742,6685856.02511405,628954.258887742,6685856.02511405
308,Carré EPS N°831360,Carré EPS N°1360,"","",STOC_EPS,0,83,350,4000000,8000,0.558374858,0.556962025316456,0.443037974683544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.214695021011079,0.745320259773335,0.0123519674009933,0.0276327518145932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667504169267293,0,0,0,0,0.316127473825839,0,0,0,0,0,0,0,0,0,0,0,0.0740281010720497,0,0,0,0.00105247026056441,0,0,0,0,0.0134104644248087,0,0,0.0306297385702686,0,0,0,0,0.0262068764167376,0.00769930378711295,0.384713934261862,0.015397029206454,0.034894916045722,0,0,0.202962093700425,0.080191357676417,0,0,0.00642584307024708,0,0,0,0,0,0,0,0,0,0.106019514590441,293.739990234375,337.640141696795,196.113207022916,14.5744999249776,8.58683315912882,36.4296524694001,565.000851104743,26.5809993743897,3.00999999046326,23.5709993839264,11.7658333778381,21.7976665496826,21.853666305542,8.28533323605855,792,112,11,42.2105327508775,295,88,113,248,0.268811672925949,1.35070236178326,6.427991684,43.18033819,Carré EPS N°831360,Carré EPS N°1360,"","",STOC_EPS,0,83,350,4000000,8000,0.558374858,0,0,0.000125399962195356,0,0,58336.9545524058,978813.42987465,6237287.34568962,978813.42987465,6237287.34568962
309,CARRE N°800487,"",Englebelmer,Englebelmer,STOC_EPS,80266,80,113,4000000,8000,0.157553902,0.253164556962025,0,0,0,0.59493670886076,0,0.126582278481013,0.0253164556962025,0,0,0,0,0,0,0,0.0253164556962025,0,0.59493670886076,0.0253164556962025,0.253164556962025,0.126582278481013,0,0.119174942704354,0.697097020626432,0.00980392156862745,0,0,0,0.0602240896358543,0.110771581359817,0,0.00292844410491469,0,0,0,0,0,0,0,0.110771581359817,0,0.816271963330787,0.110771581359817,0.00980392156862745,0.063152533740769,0,0,0.0501846790378892,0,0,0,0,0,0,0,0,0.704786517057287,0,0,0,0,0.2286604469792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237594851530786,0,0,0,0,0,0,0,0,0,0.827620207277284,0,0,0,0,0.0175339484052207,0,0.0278270982264976,0.00565581293017732,0.06583247828149,0,0,0,0,0,0,0,0,0,0.0154026128099436,0,0,0,0,0,0,0,0,0,137.899993896484,136.671739163606,120.892827966215,9.79883333047231,7.86383326848348,35.3398948587477,533.343983846122,20.2819995880127,-1.97000002861023,22.2519996166229,6.8871665596962,5.99833327531815,16.4386668205261,3.47600001096725,689,65,46,11.4591825228149,193,146,173,167,0.500807881355286,0.732425706193113,2.602791471,50.05549617,CARRE N°800487,"",Englebelmer,Englebelmer,STOC_EPS,80266,80,113,4000000,8000,0.157553902,0,0,0.00281182225569189,0,0,6602.55540533201,671526.459091954,6995305.38971944,671526.459091954,6995305.38971944
310,CARRE N°740084,Carré EPS N°0084,Orcier,STOC 740084,STOC_EPS,74206,74,832,4000000,8000,0.259458524,0.320512820512821,0.0256410256410256,0,0,0,0.102564102564103,0,0.551282051282051,0,0,0,0,0,0,0,0.551282051282051,0,0,0.551282051282051,0.448717948717949,0,0,0,0,0.358151966399389,0.20911289296169,0.0519282168766705,0.00254550082728777,0.0409825633193331,0.336897034491536,0,0.000254550082728777,0.000127275041364388,0,0,0,0,0,0,0.336897034491536,0,0,0.336897034491536,0.621738577065038,0.0413643884434263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216356625807184,0,0.442069126225168,0.103073947861885,0,0.222131943184278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849446904645103,0,0,0,0,0,0,0,0,0,0,0,0,0.0112098243967382,0,0.181092602095465,0,0.153582498774878,0.0274561742403149,0.0765256563605313,0.114030889330968,0.29812798043045,0.0226192804087622,0,0,0,0,0,0,0.0140420465811316,0,0,0,0,0,0,0,0,0,844.919982910156,858.341798631408,839.954727290866,7.03220838556687,8.23641673227151,33.4786460184218,611.644051269146,19.068000793457,-5.53399991989136,24.6020007133484,0.7544999619325,5.99349987506867,14.7175003687541,-0.128833413124084,1353,132,94,10.9618044830126,379,296,332,371,0.398900121450424,1.67396100831771,6.507453642,46.31125193,CARRE N°740084,Carré EPS N°0084,Orcier,STOC 740084,STOC_EPS,74206,74,832,4000000,8000,0.259458524,0,0,0.000153229222595244,0,1124.10985666335,42336.2533049654,969828.080403015,6585032.53376058,969828.080403015,6585032.53376058
311,CARRE N°111203,Carré EPS N°1203,Palme (La),village,STOC_EPS,11188,11,5,4000000,8000,0.093556087,0,0,0.025974025974026,0,0,0.0649350649350649,0.116883116883117,0,0,0,0.792207792207792,0,0,0,0,0,0.792207792207792,0,0.792207792207792,0.0909090909090909,0.116883116883117,0,0,0.000764428589629252,0,0.0029303095935788,0.174799337495222,0.0564403108676265,0.175945980379666,0,0.576506561345394,0.012230857434068,0,0,0.000127404764938209,0,0.000254809529876417,0,0,0,0.576506561345394,0.000764428589629252,0.576506561345394,0.234169957956428,0.188431647343611,0.000127404764938209,0,0.108325124666006,0,0,0,0,0,0,0,0,0,0,0.724460551673175,0,0,0,0.150845966742655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248442828301413,0,0.0032868921186135,0,0,0.00470269588925827,0,0,0,0,0,0,0.244277352256283,0,0,0,0,0.0431451487044815,0.0262940460724577,0.00444910282214994,0.0136979753608797,0.00463156008278592,0,0,0.408995718257617,0.0175115600710646,0.00465689046092275,0,0,0,0,0.060518265708303,0.0367653597112939,0,0,0,0.0817838298931093,0,0.00407096284414221,8.55000019073486,16.8593527464558,57.1890630160702,14.4164582192898,8.04024980465571,34.3380317968295,571.849672594385,26.2899990081787,2.875,23.4149990081787,11.3466668128967,21.7563328742981,21.7563328742981,7.96933337052663,579,78,15,32.9583411552154,195,83,83,171,10.1238355636597,1.2540379074584,2.986120906,42.96876853,CARRE N°111203,Carré EPS N°1203,Palme (La),village,STOC_EPS,11188,11,5,4000000,8000,0.093556087,0,0,0.0881758882545346,0,941.457138352164,23846.9897273661,698866.663775366,6207711.07014867,698866.663775366,6207711.07014867
312,Carré EPS N°770056,Carré EPS N°0056,"","",STOC_EPS,0,77,133,4000000,8000,0.255029877,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000127291242362525,0.579811608961304,0.0510437881873727,0,0,0,0.216267820773931,0.141802443991853,0,0.0109470468431772,0,0,0,0,0,0,0,0.141802443991853,0,0.579938900203666,0.141802443991853,0.0510437881873727,0.227214867617108,0,0,0.29915478110846,0,0,0,0,0,0,0,0,0.524171109962303,0,0,0,0,0,0,0.160305752010876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273839912014038,0.00623672150031936,0.0058710880850662,0,0,0,0,0,0,0.00323727970129205,0.631038793783814,0,0,0,0,0.00768464659842613,0,0.00812675021732813,0.0183040685191669,0.27574830347664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.400001525879,114.432608839394,127.617341614261,10.0659167170525,8.0209999481837,34.2982980258008,571.595639087346,21.2049999237061,-2.18099999427795,23.385999917984,15.4748332500458,6.11016664902369,17.2908333142598,3.31866669654846,654,61,46,9.10675880354964,179,142,169,161,4.24350833892822,1.05381591872667,3.089754356,49.04748426,Carré EPS N°770056,Carré EPS N°0056,"","",STOC_EPS,0,77,133,4000000,8000,0.255029877,0,0,0.000194887519640296,0,1022.48788477106,54237.9622264205,706561.483208305,6883071.26116612,706561.483208305,6883071.26116612
313,Carré EPS N°630329,Carré EPS N°0329,"","",STOC_EPS,0,63,301,4000000,8000,0.587366835,0,0,0,0.151898734177215,0.822784810126582,0,0.0253164556962025,0,0,0,0,0,0,0,0,0,0,0.974683544303798,0,0,0.0253164556962025,0,0.463771806952757,0.320641792945371,0.0914300267413727,0.000127339870113332,0,0,0.0618871768750796,0.0621418566153063,0,0,0,0,0,0,0,0,0,0.0621418566153063,0,0.784413599898128,0.0621418566153063,0.0915573666114861,0.0618871768750796,0,0,0,0,0,0,0,0,0,0,0,0.813580821335952,0,0,0,0,0,0.107481208796887,0,0.0625696129510938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039978592290621,0,0,0,0,0,0,0,0,0,0.396518274356071,0,0,0,0,0.215230834806998,0,0.162726334533729,0.0266694381963544,0.115005671212746,0,0.0191675636809454,0,0,0,0.00833493400628519,0,0,0,0,0,0,0,0,0,0,0,0,0,295.799987792969,295.847826308098,304.507854508117,11.0097499111046,9.99583319450418,38.3584691009336,593.856539583908,23.7339992523193,-2.32500004768372,26.0589993000031,16.681166489919,5.01350013415019,18.4934999148051,4.0005000308156,671,86,37,29.4133907574755,214,116,208,122,0.219489797949791,0.347873713764942,3.408756013,45.96894341,Carré EPS N°630329,Carré EPS N°0329,"","",STOC_EPS,0,63,301,4000000,8000,0.587366835,0,0,0.0123152504590438,0,0,41425.101576551,731652.545040526,6541106.93668464,731652.545040526,6541106.93668464
314,Carré EPS N°040910,Carré EPS N°0910,"","",STOC_EPS,0,4,723,4000000,8000,0.782556998,0.3375,0,0.0125,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00381970970206264,0.00585688820982939,0.154570919276802,0.394957983193277,0.403615991851286,0.0239368474662592,0.00432900432900433,0,0.00802139037433155,0,0.000381970970206264,0.000509294626941686,0,0,0,0,0,0,0.00802139037433155,0.00967659791189203,0.00802139037433155,0.977081741787624,0.00522026992615228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837602779753472,0,0,0,0,0,0,0.899871365108269,0,0,0,0,0,0,0,0,0,0,0.0248021840548436,0.0111353540132634,0,0,0,0,0,0,0,0.0077522990046038,0.220495140932571,0,0,0,0,0,0,0.0734664910727006,0.0864379179800181,0.0778264907385032,0.0258404902180098,0.0885385676590947,0.0160735218848922,0.0435407903376342,0,0.285950672065765,0.0217717231217159,0,0,0,0,0,0,0,0,0,0,0,0,708.210021972656,713.531222336584,665.027217122052,11.5533335159222,10.8440001904964,37.3802134667259,663.661830963923,25.9050006866455,-3.10500001907349,29.010000705719,12.0065002044042,20.038000424703,20.038000424703,3.76433340708415,781,98,37,22.5971211083814,247,153,153,187,0.355384945869446,1.55551812780984,6.142863339,44.07268515,Carré EPS N°040910,Carré EPS N°0910,"","",STOC_EPS,0,4,723,4000000,8000,0.782556998,0,0,0.000940964420427431,0,581.532647119361,85465.9502677512,951689.194689355,6335418.71021,951689.194689355,6335418.71021
315,CARRE N°860616,"",Bonneuil-Matours,Les Trois Noyers,STOC_EPS,86032,86,56,4000000,8000,0.319510234,0,0,0,0,0.30379746835443,0,0.0506329113924051,0.645569620253165,0,0,0,0,0,0,0,0.645569620253165,0,0.30379746835443,0.645569620253165,0,0.0506329113924051,0,0.0421387651177594,0.107320178230426,0.064035646085296,0.0356460852959898,0.00140038192234246,0.000509229789942712,0.362444302991725,0.230426479949077,0.00420114576702737,0.0464672183322724,0,0.000891152132399745,0.101082113303628,0,0.0034373010821133,0,0,0.230426479949077,0.00420114576702737,0.149458943348186,0.234627625716104,0.101591343093571,0.413239974538511,0.101082113303628,0,0.353093775327768,0,0,0,0,0,0,0,0,0.0679306482767607,0,0,0,0,0.0821177266633246,0.217347534032739,0,0.0769847899508651,0,0,0,0,0,0,0,0,0,0,0,0,0.186157168823252,0,0,0,0.015959558727629,0,0,0,0,0,0,0,0,0,0.304119708185743,0,0,0,0,0.0773494127325836,0,0.169270035080088,0.0125251330498457,0.088677794598651,0.0952618512991648,0.164374676781522,0,0.0139513612547397,0,0.0189818363540388,0,0,0,0,0,0,0,0,0.0203806643594164,0.00277961066014888,0,0,0,57.25,60.1767633561608,106.946158721819,11.8048332488785,9.13899994765719,37.7847610666013,561.883712338935,23.4349994659424,-0.751999974250794,24.1869994401932,8.49300012985865,18.8796661694845,18.8796661694845,5.21833326667547,680,69,42,16.5230069739448,200,136,136,188,0.356290340423584,0.223117457534698,0.572987882,46.680162,CARRE N°860616,"",Bonneuil-Matours,Les Trois Noyers,STOC_EPS,86032,86,56,4000000,8000,0.319510234,0,0.112153999139152,0.0134508864857872,0,207.109970290747,8894.74397721252,514517.232236296,6622859.08716069,514517.232236296,6622859.08716069
316,Carré EPS N°611344,Carré EPS N°1344,"","",STOC_EPS,0,61,148,4000000,8000,0.880566735,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.187938288920056,0.505036338135917,0.00433507586382762,0.00216753793191381,0,0,0.0266479663394109,0.270687237026648,0,0.00318755578222619,0,0,0,0,0,0,0,0.270687237026648,0,0.692974627055974,0.270687237026648,0.00650261379574143,0.0298355221216371,0,0,0,0,0,0,0,0,0,0,0,0.785744593678086,0,0,0,0,0.197887049417222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110819988783852,0,0,0,0,0,0.000751068566812215,0,0,0,0.482430852789607,0,0,0,0,0.338084379734995,0,0.00809687214153325,0.00774642358225542,0.118646036761525,0.00710106155971674,0.00969294906896903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,143.810714176723,172.793061492455,10.6532916799188,8.43791680037975,36.8484053591442,539.321851426776,21.6470012664795,-1.25199997425079,22.8990012407303,5.08266655604045,17.4005001386007,17.4005001386007,4.29483329256376,682,68,47,12.8727595867919,198,147,147,192,0.184955075383186,0.180726651893337,0.648637174,48.44456785,Carré EPS N°611344,Carré EPS N°1344,"","",STOC_EPS,0,61,148,4000000,8000,0.880566735,0,0,0.000126461143693126,0,982.571299748685,53594.2617515828,526133.33138907,6818621.36937297,526133.33138907,6818621.36937297
317,CARRE N°171359,Carré EPS N°1359,Virollet,Landes de Madion (N),STOC_EPS,17479,17,34,4000000,8000,0.863125738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.128538638102525,0.0391481764855904,0.75950012751849,0.0105840346850293,0,0.0290742157612854,0.00688599846977812,0.023463402193318,0.00140270339199184,0,0,0,0.00140270339199184,0,0,0,0,0.023463402193318,0.00140270339199184,0.167686814588115,0.0248661055853099,0.799158377964805,0.00688599846977812,0.00140270339199184,0,0,0,0,0,0,0,0,0,0,0.0372288889849035,0,0,0,0,0,0,0,0.945072674397376,0,0,0,0,0,0.00133007969172868,0,0,0,0,0,0,0,0,0,0,0.00798050277793974,0,0,0,0,0,0,0,0,0,0.362100204025953,0,0.15479715371646,0,0,0,0,0.185683000280394,0.00869368622246268,0.210979598272535,0.0323978734431381,0.0138030506768768,0,0,0,0.00719657366802426,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2900009155273,35.6842558975761,36.4272960102785,12.6971251616875,8.16741680105527,36.1678172572796,531.132526384348,23.988000869751,1.40600001811981,22.5820008516312,9.80899997552236,19.1433335940043,19.1806672414144,6.29699995120366,868,102,42,25.8688247348625,285,142,169,259,0.155239373445511,0.252957235534006,-0.721439443,45.51835604,CARRE N°171359,Carré EPS N°1359,Virollet,Landes de Madion (N),STOC_EPS,17479,17,34,4000000,8000,0.863125738,0,0,0,0,0,9841.01799201632,409573.563684563,6497831.78821789,409573.563684563,6497831.78821789
318,Carré EPS N°551487,Carré EPS N°1487,"","",STOC_EPS,0,55,315,4000000,8000,0.060286377,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.112541422380831,0.575962273770074,0.0898547030333928,0.0151669640581188,0.0216670915115983,0.000509813917919959,0.0087942900841193,0.175503441243946,0,0,0,0,0,0,0,0,0,0.175503441243946,0,0.688503696150905,0.175503441243946,0.12719857252103,0.0087942900841193,0,0,0.00304649768089487,0,0,0,0,0,0,0,0,0.435370288531819,0,0,0,0,0.364760260864032,0,0,0.0761159390482737,0,0.104338656959565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00369962087157638,0,0,0,0,0,0,0,0,0,0.369488860898657,0,0,0,0,0.125184559416811,0,0,0.00428513977906093,0.465049699847441,0.00409636347838741,0.0118273987918757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.100006103516,331.748920687669,340.48655118262,9.43933334449927,7.97716668248177,32.5877969199619,615.047971046551,20.9799995422363,-3.49900007247925,24.4789996147156,17.1446668306987,5.31650000810623,17.1446668306987,2.14716658989588,759,80,48,15.2659791182302,219,158,219,199,0.192506477236748,0.144625068874189,5.275506939,48.5280387,Carré EPS N°551487,Carré EPS N°1487,"","",STOC_EPS,0,55,315,4000000,8000,0.060286377,0,0,0,0,0,15038.7800060403,867991.889142741,6827731.83388326,867991.889142741,6827731.83388326
319,Carré EPS N°870671,Carré EPS N°0671,"","",STOC_EPS,0,87,311,4000000,8000,0.194802808,0.924050632911392,0.0632911392405063,0,0.0126582278481013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126582278481013,0,0.987341772151899,0,0,0.0695187165775401,0.0257193786605551,0.325311942959002,0.151642475171887,0.00522026992615228,0.0035650623885918,0.231219760631525,0.0463458110516934,0.00598421186656481,0.135472370766488,0,0,0,0,0,0,0,0.0463458110516934,0.00598421186656481,0.0952380952380952,0.0523300229182582,0.485739750445633,0.366692131398014,0,0,0.0622114848317868,0.455459770965395,0,0,0,0,0,0.302830005109727,0.0171739434565739,0,0,0,0,0,0,0,0,0.145956438711198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279225609398371,0.399650523838519,0.122792403161054,0.0081863979218605,0,0,0,0,0,0.00463078587151934,0.0127086628241374,0.0128520198392436,0,0,0,0,0.112442452305633,0,0.136304803304606,0.00465270179845175,0.109710683426132,0,0.0139102554315463,0,0,0,0.00335929272044344,0,0,0,0,0,0,0,0,0.014508099700731,0,0,0,0,302.5,310.594962799292,309.938774490766,11.3168750392894,8.42558324585358,35.9208017414443,558.667778778446,22.6909999847412,-0.764999985694885,23.4559999704361,8.13100006182989,18.3920001983643,18.3920001983643,4.85483339925607,990,96,63,13.1141328749908,281,205,205,268,31.4787731170654,26.0998267525697,1.269016743,45.86100283,Carré EPS N°870671,Carré EPS N°0671,"","",STOC_EPS,0,87,311,4000000,8000,0.194802808,0,0,0.00999694705983786,50.5299028533981,1165.90713078551,44156.569662519,565706.483266234,6530510.19611605,565706.483266234,6530510.19611605
320,Carré EPS N°930045,Carré EPS N°0045,"","",STOC_EPS,0,93,99,4000000,8000,0.976636511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00712921705919796,0.0294080203691916,0.387269255251432,0.00216422660725652,0,0,0.461871419478039,0.0063653723742839,0,0.104646721833227,0,0,0,0,0.0011457670273711,0,0,0.0063653723742839,0,0.0365372374283896,0.0063653723742839,0.389433481858689,0.567663908338638,0,0,0.346798304665945,0.167274645055701,0,0,0,0,0,0.469558693373287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192662168911183,0.500261251951405,0.170793081916889,0.0549902130918648,0,0,0,0,0,0.0486437723945453,0.00881412533681085,0,0,0,0,0,0,0,0.00746702948133499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.300003051758,95.519424356145,66.4234323522079,11.6009583038588,7.55308318883181,32.6492757853757,579.252507055202,22.5709991455078,-0.563000023365021,23.1339991688728,17.1779999732971,7.6541666140159,18.9231664339701,4.74949998160203,645,63,45,10.0078536783941,179,146,161,156,60.693244934082,55.0928238258706,2.433266542,48.88805475,Carré EPS N°930045,Carré EPS N°0045,"","",STOC_EPS,0,93,99,4000000,8000,0.976636511,0,0,0.00158703293189142,0,0,14188.1929999541,658442.105510831,6865487.08612959,658442.105510831,6865487.08612959
